Id,CourseId,StudentId,Grade,Created,LetterGrade
637,MIS3033,S1187,77.02119255419186,2023-04-23 20:51:00.000000 +00:00,C
638,MIS3033,S1158,78.1949259109724,2023-04-23 20:51:00.000000 +00:00,C
639,MIS3033,S1241,77.64993892270746,2023-04-23 20:51:00.000000 +00:00,C
640,MIS3033,S1565,88.90582941574797,2023-04-23 20:51:00.000000 +00:00,B
641,MIS3033,S1420,87.98532057686025,2023-04-23 20:51:00.000000 +00:00,B
642,MIS3033,S1845,35.7864471142088,2023-04-23 20:51:00.000000 +00:00,F
643,MIS3033,S1352,91.53996754749383,2023-04-23 20:51:00.000000 +00:00,A
644,MIS3033,S1533,53.455589104188164,2023-04-23 20:51:00.000000 +00:00,F
645,MIS3033,S1939,84.17232871927591,2023-04-23 20:51:00.000000 +00:00,B
646,MIS3033,S1549,89.2687266064992,2023-04-23 20:51:00.000000 +00:00,B
647,MIS3033,S1147,84.50684811148889,2023-04-23 20:51:00.000000 +00:00,B
648,MIS3033,S1484,82.86834227763524,2023-04-23 20:51:00.000000 +00:00,B
649,MIS3033,S1268,88.12334800794476,2023-04-23 20:51:00.000000 +00:00,B
650,MIS3033,S1050,91.31634527767285,2023-04-23 20:51:00.000000 +00:00,A
651,MIS3033,S1544,63.77001196736387,2023-04-23 20:51:00.000000 +00:00,D
652,MIS3033,S1132,91.67333977328649,2023-04-23 20:51:00.000000 +00:00,A
653,MIS3033,S1394,64.9957793987395,2023-04-23 20:51:00.000000 +00:00,D
654,MIS3033,S1205,77.34953565579501,2023-04-23 20:51:00.000000 +00:00,C
655,MIS3033,S1009,85.86162256412707,2023-04-23 20:51:00.000000 +00:00,B
656,MIS3033,S1125,76.54444130458927,2023-04-23 20:51:00.000000 +00:00,C
657,MIS3033,S1143,78.09518002191402,2023-04-23 20:51:00.000000 +00:00,C
658,MIS3033,S1378,93.80160118854113,2023-04-23 20:51:00.000000 +00:00,A
659,MIS3033,S1844,90.47820819724244,2023-04-23 20:51:00.000000 +00:00,A
660,MIS3033,S1002,44.277549801908954,2023-04-23 20:51:00.000000 +00:00,F
661,MIS3033,S1033,87.3058154196077,2023-04-23 20:51:00.000000 +00:00,B
662,MIS3033,S1048,94.09363208153407,2023-04-23 20:51:00.000000 +00:00,A
663,MIS3033,S1852,54.93305995626077,2023-04-23 20:51:00.000000 +00:00,F
664,MIS3033,S1058,67.06724968984182,2023-04-23 20:51:00.000000 +00:00,D
665,MIS3033,S1808,98.1656462723204,2023-04-23 20:51:00.000000 +00:00,A
666,MIS3033,S1912,73.61090360184924,2023-04-23 20:51:00.000000 +00:00,C
667,MIS3033,S1298,62.20826201988305,2023-04-23 20:51:00.000000 +00:00,D
668,MIS3033,S1208,78.70796012066141,2023-04-23 20:51:00.000000 +00:00,C
669,MIS3033,S1142,68.84611308963794,2023-04-23 20:51:00.000000 +00:00,D
670,MIS3033,S1785,81.92967746145119,2023-04-23 20:51:00.000000 +00:00,B
671,MIS3033,S1619,14.589262236012493,2023-04-23 20:51:00.000000 +00:00,F
672,MIS3033,S1851,83.64566535732891,2023-04-23 20:51:00.000000 +00:00,B
673,MIS3033,S1303,65.12496053690262,2023-04-23 20:51:00.000000 +00:00,D
674,MIS3033,S1762,85.05421668894151,2023-04-23 20:51:00.000000 +00:00,B
675,MIS3033,S1584,82.69010389068073,2023-04-23 20:51:00.000000 +00:00,B
676,MIS3033,S1969,79.66911663216672,2023-04-23 20:51:00.000000 +00:00,C
677,MIS3033,S1666,96.11709544905763,2023-04-23 20:51:00.000000 +00:00,A
678,MIS3033,S1300,56.0162370864726,2023-04-23 20:51:00.000000 +00:00,F
679,MIS3033,S1227,96.24204403556973,2023-04-23 20:51:00.000000 +00:00,A
680,MIS3033,S1327,67.07531864319225,2023-04-23 20:51:00.000000 +00:00,D
681,MIS3033,S1640,92.20516176497414,2023-04-23 20:51:00.000000 +00:00,A
682,MIS3033,S1699,90.87219310958915,2023-04-23 20:51:00.000000 +00:00,A
683,MIS3033,S1380,84.8949537083219,2023-04-23 20:51:00.000000 +00:00,B
684,MIS3033,S1427,96.59748531576939,2023-04-23 20:51:00.000000 +00:00,A
685,MIS3033,S1860,82.0908195918665,2023-04-23 20:51:00.000000 +00:00,B
686,MIS3033,S1162,98.43788940546759,2023-04-23 20:51:00.000000 +00:00,A
687,MIS3033,S1672,98.64345443445278,2023-04-23 20:51:00.000000 +00:00,A
688,MIS3033,S1122,82.19777099760539,2023-04-23 20:51:00.000000 +00:00,B
689,MIS3033,S1580,57.88019665323335,2023-04-23 20:51:00.000000 +00:00,F
690,MIS3033,S1433,78.80926801228497,2023-04-23 20:51:00.000000 +00:00,C
691,MIS3033,S1425,92.17927463621598,2023-04-23 20:51:00.000000 +00:00,A
692,MIS3033,S1463,74.72506097367432,2023-04-23 20:51:00.000000 +00:00,C
693,MIS3033,S1192,91.6438409593944,2023-04-23 20:51:00.000000 +00:00,A
694,MIS3033,S1374,93.80734174891121,2023-04-23 20:51:00.000000 +00:00,A
695,MIS3033,S1078,66.01288977232393,2023-04-23 20:51:00.000000 +00:00,D
696,MIS3033,S1929,87.95334028796226,2023-04-23 20:51:00.000000 +00:00,B
697,MIS3033,S1339,72.99850239997443,2023-04-23 20:51:00.000000 +00:00,C
698,MIS3033,S1498,86.4700727901373,2023-04-23 20:51:00.000000 +00:00,B
699,MIS3033,S1371,66.54327209339849,2023-04-23 20:51:00.000000 +00:00,D
700,MIS3033,S1448,71.92381320744778,2023-04-23 20:51:00.000000 +00:00,C
701,MIS3033,S1507,58.25651173067825,2023-04-23 20:51:00.000000 +00:00,F
702,MIS3033,S1315,21.697595564702755,2023-04-23 20:51:00.000000 +00:00,F
703,MIS3033,S1964,84.89667298458176,2023-04-23 20:51:00.000000 +00:00,B
704,MIS3033,S1006,27.806647260295247,2023-04-23 20:51:00.000000 +00:00,F
705,MIS3033,S1200,60.45154281731129,2023-04-23 20:51:00.000000 +00:00,D
706,MIS3033,S1362,82.09343469395162,2023-04-23 20:51:00.000000 +00:00,B
707,MIS3033,S1872,92.50609882589006,2023-04-23 20:51:00.000000 +00:00,A
708,MIS3033,S1346,69.85105779790996,2023-04-23 20:51:00.000000 +00:00,D
709,MIS3033,S1877,80.07910798608353,2023-04-23 20:51:00.000000 +00:00,B
710,MIS3033,S1799,65.81473317311091,2023-04-23 20:51:00.000000 +00:00,D
711,MIS3033,S1610,79.74344578768495,2023-04-23 20:51:00.000000 +00:00,C
712,MIS3033,S1450,90.65749858567659,2023-04-23 20:51:00.000000 +00:00,A
713,MIS3033,S1782,93.98528880289484,2023-04-23 20:51:00.000000 +00:00,A
714,MIS3033,S1429,30.55438647964185,2023-04-23 20:51:00.000000 +00:00,F
715,MIS3033,S1202,76.4568657079402,2023-04-23 20:51:00.000000 +00:00,C
716,MIS3033,S1585,88.77696041766761,2023-04-23 20:51:00.000000 +00:00,B
717,MIS3033,S1405,67.76665392028329,2023-04-23 20:51:00.000000 +00:00,D
718,MIS3033,S1625,13.07980146830522,2023-04-23 20:51:00.000000 +00:00,F
719,MIS3033,S1414,81.23384762131111,2023-04-23 20:51:00.000000 +00:00,B
720,MIS3033,S1129,76.96258771078787,2023-04-23 20:51:00.000000 +00:00,C
721,MIS3033,S1100,80.66683864349444,2023-04-23 20:51:00.000000 +00:00,B
722,MIS3033,S1250,96.01113703014731,2023-04-23 20:51:00.000000 +00:00,A
723,MIS3033,S1976,85.2882437622059,2023-04-23 20:51:00.000000 +00:00,B
724,MIS3033,S1847,83.40255191340653,2023-04-23 20:51:00.000000 +00:00,B
725,MIS3033,S1475,87.53865319674385,2023-04-23 20:51:00.000000 +00:00,B
726,MIS3033,S1760,87.49566693240111,2023-04-23 20:51:00.000000 +00:00,B
727,MIS3033,S1392,64.19405503364875,2023-04-23 20:51:00.000000 +00:00,D
728,MIS3033,S1579,89.15919806243721,2023-04-23 20:51:00.000000 +00:00,B
729,MIS3033,S1275,86.09180543799057,2023-04-23 20:51:00.000000 +00:00,B
730,MIS3033,S1442,78.64251742904513,2023-04-23 20:51:00.000000 +00:00,C
731,MIS3033,S1694,79.70848362516732,2023-04-23 20:51:00.000000 +00:00,C
732,MIS3033,S1286,98.94000430337027,2023-04-23 20:51:00.000000 +00:00,A
733,MIS3033,S1154,82.96328450052911,2023-04-23 20:51:00.000000 +00:00,B
734,MIS3033,S1403,75.4735605456417,2023-04-23 20:51:00.000000 +00:00,C
735,MIS3033,S1393,73.18759353492653,2023-04-23 20:51:00.000000 +00:00,C
736,MIS3033,S1262,78.87599831113964,2023-04-23 20:51:00.000000 +00:00,C
737,MIS3033,S1305,93.20298475407435,2023-04-23 20:51:00.000000 +00:00,A
738,MIS3033,S1083,90.82894290613798,2023-04-23 20:51:00.000000 +00:00,A
739,MIS3033,S1856,59.64798736515003,2023-04-23 20:51:00.000000 +00:00,F
740,MIS3033,S1452,54.14151461043644,2023-04-23 20:51:00.000000 +00:00,F
741,MIS3033,S1884,66.95845873627204,2023-04-23 20:51:00.000000 +00:00,D
742,MIS3033,S1017,82.99339118483032,2023-04-23 20:51:00.000000 +00:00,B
743,MIS3033,S1917,91.0756724240522,2023-04-23 20:51:00.000000 +00:00,A
744,MIS3033,S1366,72.35256794413456,2023-04-23 20:51:00.000000 +00:00,C
745,MIS3033,S1792,21.34642264113532,2023-04-23 20:51:00.000000 +00:00,F
746,MIS3033,S1160,69.38509827671098,2023-04-23 20:51:00.000000 +00:00,D
747,MIS3033,S1015,82.55984624580674,2023-04-23 20:51:00.000000 +00:00,B
748,MIS3033,S1922,96.60530927065788,2023-04-23 20:51:00.000000 +00:00,A
749,MIS3033,S1854,98.44876213717905,2023-04-23 20:51:00.000000 +00:00,A
750,MIS3033,S1338,80.51482905727833,2023-04-23 20:51:00.000000 +00:00,B
751,MIS3033,S1853,87.73732409471589,2023-04-23 20:51:00.000000 +00:00,B
752,MIS3033,S1320,85.63674300324891,2023-04-23 20:51:00.000000 +00:00,B
753,MIS3033,S1538,75.68969487591995,2023-04-23 20:51:00.000000 +00:00,C
754,MIS3033,S1891,99.87320888191351,2023-04-23 20:51:00.000000 +00:00,A
755,MIS3033,S1211,72.96173672697094,2023-04-23 20:51:00.000000 +00:00,C
756,MIS3033,S1836,42.820547954411495,2023-04-23 20:51:00.000000 +00:00,F
757,MIS3033,S1451,75.79261456047253,2023-04-23 20:51:00.000000 +00:00,C
758,MIS3033,S1978,38.51124515353684,2023-04-23 20:51:00.000000 +00:00,F
759,MIS3033,S1075,96.2957269439485,2023-04-23 20:51:00.000000 +00:00,A
760,MIS3033,S1611,71.32158251186934,2023-04-23 20:51:00.000000 +00:00,C
761,MIS3033,S1173,77.9350331700694,2023-04-23 20:51:00.000000 +00:00,C
762,MIS3033,S1116,97.51185112414697,2023-04-23 20:51:00.000000 +00:00,A
763,MIS3033,S1649,97.59262378857188,2023-04-23 20:51:00.000000 +00:00,A
764,MIS3033,S1576,99.12288094559935,2023-04-23 20:51:00.000000 +00:00,A
765,MIS3033,S1734,76.20392664288441,2023-04-23 20:51:00.000000 +00:00,C
766,MIS3033,S1865,89.01942106226382,2023-04-23 20:51:00.000000 +00:00,B
767,MIS3033,S1063,81.88181614722524,2023-04-23 20:51:00.000000 +00:00,B
768,MIS3033,S1193,41.12639859583855,2023-04-23 20:51:00.000000 +00:00,F
769,MIS3033,S1551,87.98668327176529,2023-04-23 20:51:00.000000 +00:00,B
770,MIS3033,S1506,73.66790979464187,2023-04-23 20:51:00.000000 +00:00,C
771,MIS3033,S1789,90.87021286673172,2023-04-23 20:51:00.000000 +00:00,A
772,MIS3033,S1737,54.334597014545096,2023-04-23 20:51:00.000000 +00:00,F
773,MIS3033,S1879,70.93546256799961,2023-04-23 20:51:00.000000 +00:00,C
774,MIS3033,S1532,78.0957465379415,2023-04-23 20:51:00.000000 +00:00,C
775,MIS3033,S1003,85.90494970547402,2023-04-23 20:51:00.000000 +00:00,B
776,MIS3033,S1028,70.74829191415674,2023-04-23 20:51:00.000000 +00:00,C
777,MIS3033,S1901,76.96737164902756,2023-04-23 20:51:00.000000 +00:00,C
778,MIS3033,S1206,85.34778622033812,2023-04-23 20:51:00.000000 +00:00,B
779,MIS3033,S1306,72.52410327269062,2023-04-23 20:51:00.000000 +00:00,C
780,MIS3033,S1096,97.81558494054873,2023-04-23 20:51:00.000000 +00:00,A
781,MIS3033,S1786,84.17866756089072,2023-04-23 20:51:00.000000 +00:00,B
782,MIS3033,S1947,87.33066058215957,2023-04-23 20:51:00.000000 +00:00,B
783,MIS3033,S1932,98.2470663639797,2023-04-23 20:51:00.000000 +00:00,A
784,MIS3033,S1022,78.02511506752215,2023-04-23 20:51:00.000000 +00:00,C
785,MIS3033,S1559,98.37092648452551,2023-04-23 20:51:00.000000 +00:00,A
786,MIS3033,S1097,60.72814538734755,2023-04-23 20:51:00.000000 +00:00,D
787,MIS3033,S1650,64.58430245649704,2023-04-23 20:51:00.000000 +00:00,D
788,MIS3033,S1629,14.465823520685259,2023-04-23 20:51:00.000000 +00:00,F
789,MIS3033,S1098,77.27034521513508,2023-04-23 20:51:00.000000 +00:00,C
790,MIS3033,S1966,87.77794485679543,2023-04-23 20:51:00.000000 +00:00,B
791,MIS3033,S1820,69.17268535916406,2023-04-23 20:51:00.000000 +00:00,D
792,MIS3033,S1483,95.35274887571666,2023-04-23 20:51:00.000000 +00:00,A
793,MIS3033,S1545,87.45909549002998,2023-04-23 20:51:00.000000 +00:00,B
794,MIS3033,S1735,83.3204758087573,2023-04-23 20:51:00.000000 +00:00,B
795,MIS3033,S1144,97.70883050513687,2023-04-23 20:51:00.000000 +00:00,A
796,MIS3033,S1804,79.48403876932734,2023-04-23 20:51:00.000000 +00:00,C
797,MIS3033,S1061,34.61578870576896,2023-04-23 20:51:00.000000 +00:00,F
798,MIS3033,S1454,82.34223093253519,2023-04-23 20:51:00.000000 +00:00,B
799,MIS3033,S1437,29.647174579408134,2023-04-23 20:51:00.000000 +00:00,F
800,MIS3033,S1696,74.04936093215457,2023-04-23 20:51:00.000000 +00:00,C
801,MIS3033,S1802,80.29261528851,2023-04-23 20:51:00.000000 +00:00,B
802,MIS3033,S1289,67.54909224551972,2023-04-23 20:51:00.000000 +00:00,D
803,MIS3033,S1383,70.30708391563238,2023-04-23 20:51:00.000000 +00:00,C
804,MIS3033,S1398,97.93890271214521,2023-04-23 20:51:00.000000 +00:00,A
805,MIS3033,S1771,42.35202007619503,2023-04-23 20:51:00.000000 +00:00,F
806,MIS3033,S1128,75.47554910810055,2023-04-23 20:51:00.000000 +00:00,C
807,MIS3033,S1194,98.00937075308006,2023-04-23 20:51:00.000000 +00:00,A
808,MIS3033,S1248,83.90132080065268,2023-04-23 20:51:00.000000 +00:00,B
809,MIS3033,S1253,77.10181882763113,2023-04-23 20:51:00.000000 +00:00,C
810,MIS3033,S1373,76.04356749218877,2023-04-23 20:51:00.000000 +00:00,C
811,MIS3033,S1485,82.67575677838543,2023-04-23 20:51:00.000000 +00:00,B
812,MIS3033,S1379,83.89070151102943,2023-04-23 20:51:00.000000 +00:00,B
813,MIS3033,S1109,92.4297011373001,2023-04-23 20:51:00.000000 +00:00,A
814,MIS3033,S1908,80.60653637105389,2023-04-23 20:51:00.000000 +00:00,B
815,MIS3033,S1905,72.42886828811888,2023-04-23 20:51:00.000000 +00:00,C
816,MIS3033,S1633,79.97651779999617,2023-04-23 20:51:00.000000 +00:00,C
817,MIS3033,S1587,78.3268977834842,2023-04-23 20:51:00.000000 +00:00,C
818,MIS3033,S1494,62.02881588448328,2023-04-23 20:51:00.000000 +00:00,D
819,MIS3033,S1138,67.42529750211202,2023-04-23 20:51:00.000000 +00:00,D
820,MIS3033,S1554,79.98169562013896,2023-04-23 20:51:00.000000 +00:00,C
821,MIS3033,S1229,67.4828168394028,2023-04-23 20:51:00.000000 +00:00,D
822,MIS3033,S1740,91.34845583997591,2023-04-23 20:51:00.000000 +00:00,A
823,MIS3033,S1623,96.04624466529876,2023-04-23 20:51:00.000000 +00:00,A
824,MIS3033,S1076,80.4325514550392,2023-04-23 20:51:00.000000 +00:00,B
825,MIS3033,S1189,82.33434718748529,2023-04-23 20:51:00.000000 +00:00,B
826,MIS3033,S1064,82.70696000730211,2023-04-23 20:51:00.000000 +00:00,B
827,MIS3033,S1443,86.07297481201691,2023-04-23 20:51:00.000000 +00:00,B
828,MIS3033,S1424,78.77047548806694,2023-04-23 20:51:00.000000 +00:00,C
829,MIS3033,S1468,79.12679500317921,2023-04-23 20:51:00.000000 +00:00,C
830,MIS3033,S1409,76.15775019776058,2023-04-23 20:51:00.000000 +00:00,C
831,MIS3033,S1412,88.7691129546104,2023-04-23 20:51:00.000000 +00:00,B
832,MIS3033,S1832,89.45355210428497,2023-04-23 20:51:00.000000 +00:00,B
833,MIS3033,S1870,51.27249919449388,2023-04-23 20:51:00.000000 +00:00,F
834,MIS3033,S1743,35.06227339923326,2023-04-23 20:51:00.000000 +00:00,F
835,MIS3033,S1190,94.73334389177694,2023-04-23 20:51:00.000000 +00:00,A
836,MIS3033,S1725,44.08944933448785,2023-04-23 20:51:00.000000 +00:00,F
837,MIS3033,S1071,39.76831333785007,2023-04-23 20:51:00.000000 +00:00,F
838,MIS3033,S1679,81.62527749751203,2023-04-23 20:51:00.000000 +00:00,B
839,MIS3033,S1402,68.75687904754767,2023-04-23 20:51:00.000000 +00:00,D
840,MIS3033,S1389,96.39463075325816,2023-04-23 20:51:00.000000 +00:00,A
841,MIS3033,S1774,75.86621318076517,2023-04-23 20:51:00.000000 +00:00,C
842,MIS3033,S1525,78.5750375058882,2023-04-23 20:51:00.000000 +00:00,C
843,MIS3033,S1716,79.155312471508,2023-04-23 20:51:00.000000 +00:00,C
844,MIS3033,S1759,11.849830757485577,2023-04-23 20:51:00.000000 +00:00,F
845,MIS3033,S1955,81.69460816367027,2023-04-23 20:51:00.000000 +00:00,B
846,MIS3033,S1407,86.3167444732854,2023-04-23 20:51:00.000000 +00:00,B
847,MIS3033,S1573,87.44720489913261,2023-04-23 20:51:00.000000 +00:00,B
848,MIS3033,S1622,75.03306331663268,2023-04-23 20:51:00.000000 +00:00,C
849,MIS3033,S1039,75.999750079253,2023-04-23 20:51:00.000000 +00:00,C
850,MIS3033,S1634,74.45328295511253,2023-04-23 20:51:00.000000 +00:00,C
851,MIS3033,S1846,76.01333875429731,2023-04-23 20:51:00.000000 +00:00,C
852,MIS3033,S1328,67.22592263401539,2023-04-23 20:51:00.000000 +00:00,D
853,MIS3033,S1779,93.42428626698175,2023-04-23 20:51:00.000000 +00:00,A
854,MIS3033,S1085,87.81844094529686,2023-04-23 20:51:00.000000 +00:00,B
855,MIS3033,S1325,91.41564602833903,2023-04-23 20:51:00.000000 +00:00,A
856,MIS3033,S1959,40.197576865081686,2023-04-23 20:51:00.000000 +00:00,F
857,MIS3033,S1703,78.4190950661414,2023-04-23 20:51:00.000000 +00:00,C
858,MIS3033,S1453,64.9576739188794,2023-04-23 20:51:00.000000 +00:00,D
859,MIS3033,S1164,99.13022144745713,2023-04-23 20:51:00.000000 +00:00,A
860,MIS3033,S1826,91.92142428471205,2023-04-23 20:51:00.000000 +00:00,A
861,MIS3033,S1652,69.80550982213435,2023-04-23 20:51:00.000000 +00:00,D
862,MIS3033,S1592,62.433323674462656,2023-04-23 20:51:00.000000 +00:00,D
863,MIS3033,S1813,70.2008889271472,2023-04-23 20:51:00.000000 +00:00,C
864,MIS3033,S1299,98.74208422883497,2023-04-23 20:51:00.000000 +00:00,A
865,MIS3033,S1445,81.11226777095767,2023-04-23 20:51:00.000000 +00:00,B
866,MIS3033,S1337,78.58702988993397,2023-04-23 20:51:00.000000 +00:00,C
867,MIS3033,S1156,86.44428448080437,2023-04-23 20:51:00.000000 +00:00,B
868,MIS3033,S1314,94.71143838563324,2023-04-23 20:51:00.000000 +00:00,A
869,MIS3033,S1435,74.06708202207442,2023-04-23 20:51:00.000000 +00:00,C
870,MIS3033,S1583,66.38490465329613,2023-04-23 20:51:00.000000 +00:00,D
871,MIS3033,S1843,35.87058861833276,2023-04-23 20:51:00.000000 +00:00,F
872,MIS3033,S1079,93.6058137968275,2023-04-23 20:51:00.000000 +00:00,A
873,MIS3033,S1960,84.87272479545476,2023-04-23 20:51:00.000000 +00:00,B
874,MIS3033,S1474,80.86991591130226,2023-04-23 20:51:00.000000 +00:00,B
875,MIS3033,S1689,79.42741869208452,2023-04-23 20:51:00.000000 +00:00,C
876,MIS3033,S1757,77.98304485732297,2023-04-23 20:51:00.000000 +00:00,C
877,MIS3033,S1742,89.32676091079519,2023-04-23 20:51:00.000000 +00:00,B
878,MIS3033,S1357,82.83316282272642,2023-04-23 20:51:00.000000 +00:00,B
879,MIS3033,S1090,68.22917432195666,2023-04-23 20:51:00.000000 +00:00,D
880,MIS3033,S1914,89.56514430106625,2023-04-23 20:51:00.000000 +00:00,B
881,MIS3033,S1091,82.33850296591511,2023-04-23 20:51:00.000000 +00:00,B
882,MIS3033,S1642,82.37097165435426,2023-04-23 20:51:00.000000 +00:00,B
883,MIS3033,S1695,83.90137646462611,2023-04-23 20:51:00.000000 +00:00,B
884,MIS3033,S1384,92.52844031765002,2023-04-23 20:51:00.000000 +00:00,A
885,MIS3033,S1746,65.67339369134498,2023-04-23 20:51:00.000000 +00:00,D
886,MIS3033,S1491,87.29752832138351,2023-04-23 20:51:00.000000 +00:00,B
887,MIS3033,S1334,85.99771303153744,2023-04-23 20:51:00.000000 +00:00,B
888,MIS3033,S1413,96.11144848760775,2023-04-23 20:51:00.000000 +00:00,A
889,MIS3033,S1638,71.56753977316794,2023-04-23 20:51:00.000000 +00:00,C
890,MIS3033,S1104,77.81782317173705,2023-04-23 20:51:00.000000 +00:00,C
891,MIS3033,S1991,90.44445836842036,2023-04-23 20:51:00.000000 +00:00,A
892,MIS3033,S1179,90.02571312081947,2023-04-23 20:51:00.000000 +00:00,A
893,MIS3033,S1540,85.00060657815808,2023-04-23 20:51:00.000000 +00:00,B
894,MIS3033,S1834,95.4091808648108,2023-04-23 20:51:00.000000 +00:00,A
895,MIS3033,S1105,76.74964262368782,2023-04-23 20:51:00.000000 +00:00,C
896,MIS3033,S1011,75.63125093627056,2023-04-23 20:51:00.000000 +00:00,C
897,MIS3033,S1513,61.735991633910295,2023-04-23 20:51:00.000000 +00:00,D
898,MIS3033,S1441,93.37679254263679,2023-04-23 20:51:00.000000 +00:00,A
899,MIS3033,S1112,70.82539371329368,2023-04-23 20:51:00.000000 +00:00,C
900,MIS3033,S1563,93.17751233935465,2023-04-23 20:51:00.000000 +00:00,A
901,MIS3033,S1228,83.64298545420134,2023-04-23 20:51:00.000000 +00:00,B
902,MIS3033,S1095,77.2307235231817,2023-04-23 20:51:00.000000 +00:00,C
903,MIS3033,S1588,83.78568402368819,2023-04-23 20:51:00.000000 +00:00,B
904,MIS3033,S1216,70.51686359228154,2023-04-23 20:51:00.000000 +00:00,C
905,MIS3033,S1509,66.40874780394957,2023-04-23 20:51:00.000000 +00:00,D
906,MIS3033,S1769,88.54817415644823,2023-04-23 20:51:00.000000 +00:00,B
907,MIS3033,S1148,90.0790189969964,2023-04-23 20:51:00.000000 +00:00,A
908,MIS3033,S1271,45.99876205767935,2023-04-23 20:51:00.000000 +00:00,F
909,MIS3033,S1896,69.90222973138236,2023-04-23 20:51:00.000000 +00:00,D
910,MIS3033,S1196,79.7617193714876,2023-04-23 20:51:00.000000 +00:00,C
911,MIS3033,S1060,95.34890696242672,2023-04-23 20:51:00.000000 +00:00,A
912,MIS3033,S1515,98.34083028285006,2023-04-23 20:51:00.000000 +00:00,A
913,MIS3033,S1869,71.53696749269437,2023-04-23 20:51:00.000000 +00:00,C
914,MIS3033,S1616,67.54958876412674,2023-04-23 20:51:00.000000 +00:00,D
915,MIS3033,S1359,83.6996041028964,2023-04-23 20:51:00.000000 +00:00,B
916,MIS3033,S1032,17.974367675472088,2023-04-23 20:51:00.000000 +00:00,F
917,MIS3033,S1821,55.25249949316518,2023-04-23 20:51:00.000000 +00:00,F
918,MIS3033,S1615,92.06191392673774,2023-04-23 20:51:00.000000 +00:00,A
919,MIS3033,S1889,97.45425526514425,2023-04-23 20:51:00.000000 +00:00,A
920,MIS3033,S1866,83.64063027416239,2023-04-23 20:51:00.000000 +00:00,B
921,MIS3033,S1993,82.53267154849502,2023-04-23 20:51:00.000000 +00:00,B
922,MIS3033,S1700,56.270621820244585,2023-04-23 20:51:00.000000 +00:00,F
923,MIS3033,S1117,81.2047263194158,2023-04-23 20:51:00.000000 +00:00,B
924,MIS3033,S1530,78.68652954314368,2023-04-23 20:51:00.000000 +00:00,C
925,MIS3033,S1027,80.21591389896963,2023-04-23 20:51:00.000000 +00:00,B
926,MIS3033,S1341,87.93755411508083,2023-04-23 20:51:00.000000 +00:00,B
927,MIS3033,S1980,23.92915136420781,2023-04-23 20:51:00.000000 +00:00,F
928,MIS3033,S1239,98.69671357331038,2023-04-23 20:51:00.000000 +00:00,A
929,MIS3033,S1146,83.68746964829607,2023-04-23 20:51:00.000000 +00:00,B
930,MIS3033,S1487,90.92787920347635,2023-04-23 20:51:00.000000 +00:00,A
931,MIS3033,S1343,60.83021482782229,2023-04-23 20:51:00.000000 +00:00,D
932,MIS3033,S1946,80.88419824373645,2023-04-23 20:51:00.000000 +00:00,B
933,MIS3033,S1777,67.2035340114237,2023-04-23 20:51:00.000000 +00:00,D
934,MIS3033,S1350,78.4701202116927,2023-04-23 20:51:00.000000 +00:00,C
935,MIS3033,S1218,93.7322149625024,2023-04-23 20:51:00.000000 +00:00,A
936,MIS3033,S1150,97.76442795712326,2023-04-23 20:51:00.000000 +00:00,A
937,MIS3033,S1505,34.6397143949993,2023-04-23 20:51:00.000000 +00:00,F
938,MIS3033,S1323,83.90601042803644,2023-04-23 20:51:00.000000 +00:00,B
939,MIS3033,S1712,84.62723836914603,2023-04-23 20:51:00.000000 +00:00,B
940,MIS3033,S1690,92.1032070952214,2023-04-23 20:51:00.000000 +00:00,A
941,MIS3033,S1161,46.63028073190057,2023-04-23 20:51:00.000000 +00:00,F
942,MIS3033,S1697,92.68693663420794,2023-04-23 20:51:00.000000 +00:00,A
943,MIS3033,S1062,89.01359748824623,2023-04-23 20:51:00.000000 +00:00,B
944,MIS3033,S1360,85.96195641595779,2023-04-23 20:51:00.000000 +00:00,B
945,MIS3033,S1729,69.9892218313429,2023-04-23 20:51:00.000000 +00:00,D
946,MIS3033,S1508,86.20137683212249,2023-04-23 20:51:00.000000 +00:00,B
947,MIS3033,S1330,54.582242275778064,2023-04-23 20:51:00.000000 +00:00,F
948,MIS3033,S1801,94.47131402214863,2023-04-23 20:51:00.000000 +00:00,A
949,MIS3033,S1088,75.44557013188141,2023-04-23 20:51:00.000000 +00:00,C
950,MIS3033,S1606,98.61021993679314,2023-04-23 20:51:00.000000 +00:00,A
951,MIS3033,S1919,72.45703835111696,2023-04-23 20:51:00.000000 +00:00,C
952,MIS3033,S1708,78.268046241313,2023-04-23 20:51:00.000000 +00:00,C
953,MIS3033,S1212,91.66202754236699,2023-04-23 20:51:00.000000 +00:00,A
954,MIS3033,S1590,68.87368499576246,2023-04-23 20:51:00.000000 +00:00,D
955,MIS3033,S1605,97.88515030289544,2023-04-23 20:51:00.000000 +00:00,A
956,MIS3033,S1074,72.9103179408351,2023-04-23 20:51:00.000000 +00:00,C
957,MIS3033,S1719,89.52536003309221,2023-04-23 20:51:00.000000 +00:00,B
958,MIS3033,S1553,74.06190419311315,2023-04-23 20:51:00.000000 +00:00,C
959,MIS3033,S1209,76.73594347114492,2023-04-23 20:51:00.000000 +00:00,C
960,MIS3033,S1478,90.63013233883231,2023-04-23 20:51:00.000000 +00:00,A
961,MIS3033,S1326,84.9645807069507,2023-04-23 20:51:00.000000 +00:00,B
